episode,jobs_arrived,jobs_completed,job_completion_ratio,ops_arrived,ops_completed,op_completion_ratio
631,26,16,61.53846153846154,80,60,75.0
632,26,14,53.84615384615385,80,53,66.25
633,26,18,69.23076923076923,80,59,73.75
634,26,16,61.53846153846154,80,57,71.25
635,26,16,61.53846153846154,80,56,70.0
636,26,18,69.23076923076923,80,59,73.75
637,26,14,53.84615384615385,80,50,62.5
638,26,16,61.53846153846154,80,54,67.5
639,26,15,57.692307692307686,80,50,62.5
640,26,13,50.0,80,44,55.00000000000001
641,26,18,69.23076923076923,80,60,75.0
642,26,17,65.38461538461539,80,57,71.25
643,26,15,57.692307692307686,80,56,70.0
644,26,17,65.38461538461539,80,60,75.0
645,26,19,73.07692307692307,80,61,76.25
646,26,17,65.38461538461539,80,59,73.75
647,26,16,61.53846153846154,80,54,67.5
648,26,18,69.23076923076923,80,62,77.5
649,26,13,50.0,80,47,58.75
650,26,16,61.53846153846154,80,52,65.0
651,26,17,65.38461538461539,80,57,71.25
652,26,15,57.692307692307686,80,51,63.74999999999999
653,26,16,61.53846153846154,80,57,71.25
654,26,15,57.692307692307686,80,56,70.0
655,26,18,69.23076923076923,80,60,75.0
656,26,17,65.38461538461539,80,58,72.5
657,26,17,65.38461538461539,80,59,73.75
658,26,16,61.53846153846154,80,51,63.74999999999999
659,26,15,57.692307692307686,80,52,65.0
660,26,18,69.23076923076923,80,61,76.25
661,26,16,61.53846153846154,80,56,70.0
662,26,17,65.38461538461539,80,57,71.25
663,26,18,69.23076923076923,80,61,76.25
664,26,15,57.692307692307686,80,53,66.25
665,26,15,57.692307692307686,80,53,66.25
666,26,18,69.23076923076923,80,60,75.0
667,26,17,65.38461538461539,80,61,76.25
668,26,19,73.07692307692307,80,61,76.25
669,26,16,61.53846153846154,80,55,68.75
670,26,19,73.07692307692307,80,60,75.0
671,26,15,57.692307692307686,80,58,72.5
672,26,17,65.38461538461539,80,58,72.5
673,26,18,69.23076923076923,80,59,73.75
674,26,15,57.692307692307686,80,53,66.25
675,26,18,69.23076923076923,80,57,71.25
676,26,14,53.84615384615385,80,47,58.75
677,26,16,61.53846153846154,80,59,73.75
678,26,17,65.38461538461539,80,60,75.0
679,26,16,61.53846153846154,80,57,71.25
680,26,15,57.692307692307686,80,57,71.25
681,26,18,69.23076923076923,80,59,73.75
682,26,16,61.53846153846154,80,53,66.25
683,26,19,73.07692307692307,80,58,72.5
684,26,18,69.23076923076923,80,58,72.5
685,26,15,57.692307692307686,80,54,67.5
686,26,15,57.692307692307686,80,53,66.25
687,26,16,61.53846153846154,80,52,65.0
688,26,17,65.38461538461539,80,57,71.25
689,26,17,65.38461538461539,80,56,70.0
690,26,17,65.38461538461539,80,57,71.25
691,26,18,69.23076923076923,80,58,72.5
692,26,15,57.692307692307686,80,52,65.0
693,26,15,57.692307692307686,80,58,72.5
694,26,17,65.38461538461539,80,55,68.75
695,26,16,61.53846153846154,80,58,72.5
696,26,17,65.38461538461539,80,60,75.0
697,26,16,61.53846153846154,80,56,70.0
698,26,16,61.53846153846154,80,57,71.25
699,26,19,73.07692307692307,80,58,72.5
700,26,16,61.53846153846154,80,58,72.5
701,26,17,65.38461538461539,80,58,72.5
702,26,15,57.692307692307686,80,58,72.5
703,26,17,65.38461538461539,80,62,77.5
704,26,17,65.38461538461539,80,60,75.0
705,26,17,65.38461538461539,80,56,70.0
706,26,19,73.07692307692307,80,59,73.75
707,26,19,73.07692307692307,80,59,73.75
708,26,16,61.53846153846154,80,57,71.25
709,26,18,69.23076923076923,80,56,70.0
710,26,19,73.07692307692307,80,60,75.0
711,26,17,65.38461538461539,80,55,68.75
712,26,18,69.23076923076923,80,58,72.5
713,26,17,65.38461538461539,80,54,67.5
714,26,17,65.38461538461539,80,55,68.75
715,26,18,69.23076923076923,80,60,75.0
716,26,15,57.692307692307686,80,57,71.25
717,26,17,65.38461538461539,80,63,78.75
718,26,18,69.23076923076923,80,56,70.0
719,26,19,73.07692307692307,80,63,78.75
720,26,15,57.692307692307686,80,56,70.0
721,26,17,65.38461538461539,80,54,67.5
722,26,18,69.23076923076923,80,56,70.0
723,26,17,65.38461538461539,80,58,72.5
724,26,18,69.23076923076923,80,58,72.5
725,26,16,61.53846153846154,80,56,70.0
726,26,18,69.23076923076923,80,60,75.0
727,26,17,65.38461538461539,80,54,67.5
728,26,16,61.53846153846154,80,53,66.25
729,26,16,61.53846153846154,80,56,70.0
730,26,17,65.38461538461539,80,57,71.25
731,26,17,65.38461538461539,80,56,70.0
732,26,18,69.23076923076923,80,59,73.75
733,26,18,69.23076923076923,80,61,76.25
734,26,16,61.53846153846154,80,54,67.5
735,26,17,65.38461538461539,80,55,68.75
736,26,18,69.23076923076923,80,57,71.25
737,26,17,65.38461538461539,80,57,71.25
738,26,17,65.38461538461539,80,57,71.25
739,26,16,61.53846153846154,80,53,66.25
740,26,16,61.53846153846154,80,57,71.25
741,26,18,69.23076923076923,80,60,75.0
742,26,18,69.23076923076923,80,60,75.0
743,26,16,61.53846153846154,80,58,72.5
744,26,16,61.53846153846154,80,57,71.25
745,26,17,65.38461538461539,80,56,70.0
746,26,15,57.692307692307686,80,54,67.5
747,26,17,65.38461538461539,80,63,78.75
748,26,17,65.38461538461539,80,59,73.75
749,26,17,65.38461538461539,80,60,75.0
750,26,18,69.23076923076923,80,61,76.25
751,26,17,65.38461538461539,80,55,68.75
752,26,16,61.53846153846154,80,56,70.0
753,26,15,57.692307692307686,80,53,66.25
754,26,17,65.38461538461539,80,62,77.5
755,26,17,65.38461538461539,80,58,72.5
756,26,18,69.23076923076923,80,59,73.75
757,26,17,65.38461538461539,80,56,70.0
758,26,16,61.53846153846154,80,56,70.0
759,26,19,73.07692307692307,80,60,75.0
760,26,18,69.23076923076923,80,56,70.0
761,26,18,69.23076923076923,80,56,70.0
762,26,18,69.23076923076923,80,58,72.5
763,26,16,61.53846153846154,80,55,68.75
764,26,18,69.23076923076923,80,60,75.0
765,26,15,57.692307692307686,80,54,67.5
766,26,17,65.38461538461539,80,57,71.25
767,26,20,76.92307692307693,80,62,77.5
768,26,17,65.38461538461539,80,55,68.75
769,26,16,61.53846153846154,80,55,68.75
770,26,16,61.53846153846154,80,56,70.0
771,26,16,61.53846153846154,80,60,75.0
772,26,18,69.23076923076923,80,63,78.75
773,26,17,65.38461538461539,80,59,73.75
774,26,17,65.38461538461539,80,57,71.25
775,26,17,65.38461538461539,80,56,70.0
776,26,16,61.53846153846154,80,58,72.5
777,26,19,73.07692307692307,80,57,71.25
778,26,14,53.84615384615385,80,53,66.25
779,26,17,65.38461538461539,80,61,76.25
780,26,15,57.692307692307686,80,54,67.5
781,26,18,69.23076923076923,80,56,70.0
782,26,18,69.23076923076923,80,59,73.75
783,26,19,73.07692307692307,80,62,77.5
784,26,15,57.692307692307686,80,51,63.74999999999999
785,26,15,57.692307692307686,80,50,62.5
786,26,17,65.38461538461539,80,58,72.5
787,26,18,69.23076923076923,80,59,73.75
788,26,18,69.23076923076923,80,59,73.75
789,26,19,73.07692307692307,80,62,77.5
790,26,18,69.23076923076923,80,57,71.25
791,26,16,61.53846153846154,80,59,73.75
792,26,18,69.23076923076923,80,60,75.0
793,26,18,69.23076923076923,80,62,77.5
794,26,18,69.23076923076923,80,58,72.5
795,26,16,61.53846153846154,80,58,72.5
796,26,16,61.53846153846154,80,57,71.25
797,26,18,69.23076923076923,80,58,72.5
798,26,18,69.23076923076923,80,60,75.0
799,26,18,69.23076923076923,80,57,71.25
800,26,18,69.23076923076923,80,62,77.5
801,26,16,61.53846153846154,80,55,68.75
802,26,18,69.23076923076923,80,57,71.25
803,26,18,69.23076923076923,80,59,73.75
804,26,18,69.23076923076923,80,61,76.25
805,26,18,69.23076923076923,80,61,76.25
806,26,17,65.38461538461539,80,56,70.0
807,26,15,57.692307692307686,80,57,71.25
808,26,17,65.38461538461539,80,53,66.25
809,26,17,65.38461538461539,80,55,68.75
810,26,18,69.23076923076923,80,59,73.75
811,26,18,69.23076923076923,80,59,73.75
812,26,18,69.23076923076923,80,57,71.25
813,26,18,69.23076923076923,80,61,76.25
814,26,17,65.38461538461539,80,60,75.0
815,26,17,65.38461538461539,80,59,73.75
816,26,18,69.23076923076923,80,61,76.25
817,26,15,57.692307692307686,80,53,66.25
818,26,17,65.38461538461539,80,57,71.25
819,26,15,57.692307692307686,80,60,75.0
820,26,18,69.23076923076923,80,58,72.5
821,26,18,69.23076923076923,80,62,77.5
822,26,17,65.38461538461539,80,57,71.25
823,26,17,65.38461538461539,80,62,77.5
824,26,16,61.53846153846154,80,58,72.5
825,26,17,65.38461538461539,80,60,75.0
826,26,15,57.692307692307686,80,51,63.74999999999999
827,26,18,69.23076923076923,80,61,76.25
828,26,18,69.23076923076923,80,59,73.75
829,26,16,61.53846153846154,80,54,67.5
830,26,15,57.692307692307686,80,55,68.75
831,26,15,57.692307692307686,80,54,67.5
832,26,16,61.53846153846154,80,53,66.25
833,26,17,65.38461538461539,80,58,72.5
834,26,17,65.38461538461539,80,61,76.25
835,26,18,69.23076923076923,80,57,71.25
836,26,15,57.692307692307686,80,51,63.74999999999999
837,26,16,61.53846153846154,80,54,67.5
838,26,16,61.53846153846154,80,61,76.25
839,26,17,65.38461538461539,80,61,76.25
840,26,17,65.38461538461539,80,61,76.25
841,26,19,73.07692307692307,80,61,76.25
842,26,18,69.23076923076923,80,60,75.0
843,26,19,73.07692307692307,80,59,73.75
844,26,17,65.38461538461539,80,60,75.0
845,26,17,65.38461538461539,80,60,75.0
846,26,16,61.53846153846154,80,55,68.75
847,26,18,69.23076923076923,80,60,75.0
848,26,18,69.23076923076923,80,56,70.0
849,26,17,65.38461538461539,80,58,72.5
850,26,16,61.53846153846154,80,55,68.75
851,26,15,57.692307692307686,80,50,62.5
852,26,17,65.38461538461539,80,55,68.75
853,26,18,69.23076923076923,80,59,73.75
854,26,16,61.53846153846154,80,57,71.25
855,26,17,65.38461538461539,80,55,68.75
856,26,13,50.0,80,52,65.0
857,26,18,69.23076923076923,80,62,77.5
858,26,17,65.38461538461539,80,58,72.5
859,26,18,69.23076923076923,80,57,71.25
860,26,17,65.38461538461539,80,55,68.75
861,26,17,65.38461538461539,80,57,71.25
862,26,17,65.38461538461539,80,60,75.0
863,26,15,57.692307692307686,80,57,71.25
864,26,18,69.23076923076923,80,61,76.25
865,26,16,61.53846153846154,80,56,70.0
866,26,17,65.38461538461539,80,58,72.5
867,26,15,57.692307692307686,80,56,70.0
868,26,17,65.38461538461539,80,59,73.75
869,26,16,61.53846153846154,80,54,67.5
870,26,17,65.38461538461539,80,59,73.75
871,26,15,57.692307692307686,80,53,66.25
872,26,15,57.692307692307686,80,54,67.5
873,26,18,69.23076923076923,80,60,75.0
874,26,16,61.53846153846154,80,54,67.5
875,26,14,53.84615384615385,80,51,63.74999999999999
876,26,17,65.38461538461539,80,57,71.25
877,26,17,65.38461538461539,80,59,73.75
878,26,17,65.38461538461539,80,57,71.25
879,26,15,57.692307692307686,80,56,70.0
880,26,15,57.692307692307686,80,55,68.75
881,26,17,65.38461538461539,80,59,73.75
882,26,16,61.53846153846154,80,54,67.5
883,26,15,57.692307692307686,80,57,71.25
884,26,18,69.23076923076923,80,58,72.5
885,26,17,65.38461538461539,80,56,70.0
886,26,18,69.23076923076923,80,61,76.25
887,26,19,73.07692307692307,80,58,72.5
888,26,17,65.38461538461539,80,56,70.0
889,26,17,65.38461538461539,80,60,75.0
890,26,13,50.0,80,52,65.0
891,26,14,53.84615384615385,80,55,68.75
892,26,18,69.23076923076923,80,57,71.25
893,26,20,76.92307692307693,80,61,76.25
894,26,16,61.53846153846154,80,57,71.25
895,26,17,65.38461538461539,80,60,75.0
896,26,17,65.38461538461539,80,56,70.0
897,26,17,65.38461538461539,80,55,68.75
898,26,18,69.23076923076923,80,56,70.0
899,26,17,65.38461538461539,80,58,72.5
900,26,18,69.23076923076923,80,62,77.5
901,26,16,61.53846153846154,80,55,68.75
902,26,17,65.38461538461539,80,60,75.0
903,26,17,65.38461538461539,80,56,70.0
904,26,16,61.53846153846154,80,53,66.25
905,26,18,69.23076923076923,80,60,75.0
906,26,16,61.53846153846154,80,54,67.5
907,26,18,69.23076923076923,80,58,72.5
908,26,18,69.23076923076923,80,59,73.75
909,26,16,61.53846153846154,80,55,68.75
910,26,18,69.23076923076923,80,57,71.25
911,26,15,57.692307692307686,80,57,71.25
912,26,17,65.38461538461539,80,56,70.0
913,26,18,69.23076923076923,80,58,72.5
914,26,19,73.07692307692307,80,61,76.25
915,26,17,65.38461538461539,80,62,77.5
916,26,18,69.23076923076923,80,60,75.0
917,26,16,61.53846153846154,80,57,71.25
918,26,18,69.23076923076923,80,63,78.75
919,26,16,61.53846153846154,80,57,71.25
920,26,18,69.23076923076923,80,60,75.0
921,26,18,69.23076923076923,80,60,75.0
922,26,17,65.38461538461539,80,58,72.5
923,26,16,61.53846153846154,80,55,68.75
924,26,17,65.38461538461539,80,56,70.0
925,26,18,69.23076923076923,80,60,75.0
926,26,16,61.53846153846154,80,59,73.75
927,26,15,57.692307692307686,80,58,72.5
928,26,19,73.07692307692307,80,60,75.0
929,26,17,65.38461538461539,80,54,67.5
930,26,18,69.23076923076923,80,57,71.25
931,26,19,73.07692307692307,80,62,77.5
932,26,14,53.84615384615385,80,55,68.75
933,26,17,65.38461538461539,80,58,72.5
934,26,16,61.53846153846154,80,56,70.0
935,26,19,73.07692307692307,80,60,75.0
936,26,16,61.53846153846154,80,53,66.25
937,26,18,69.23076923076923,80,54,67.5
938,26,16,61.53846153846154,80,56,70.0
939,26,17,65.38461538461539,80,55,68.75
940,26,19,73.07692307692307,80,61,76.25
941,26,18,69.23076923076923,80,59,73.75
942,26,16,61.53846153846154,80,55,68.75
943,26,18,69.23076923076923,80,59,73.75
944,26,16,61.53846153846154,80,59,73.75
945,26,17,65.38461538461539,80,57,71.25
946,26,18,69.23076923076923,80,57,71.25
947,26,18,69.23076923076923,80,61,76.25
948,26,17,65.38461538461539,80,60,75.0
949,26,18,69.23076923076923,80,57,71.25
950,26,17,65.38461538461539,80,58,72.5
951,26,19,73.07692307692307,80,58,72.5
952,26,16,61.53846153846154,80,55,68.75
953,26,18,69.23076923076923,80,57,71.25
954,26,18,69.23076923076923,80,58,72.5
955,26,17,65.38461538461539,80,60,75.0
956,26,17,65.38461538461539,80,55,68.75
957,26,17,65.38461538461539,80,58,72.5
958,26,16,61.53846153846154,80,56,70.0
959,26,17,65.38461538461539,80,56,70.0
960,26,17,65.38461538461539,80,58,72.5
961,26,16,61.53846153846154,80,54,67.5
962,26,17,65.38461538461539,80,59,73.75
963,26,17,65.38461538461539,80,54,67.5
964,26,18,69.23076923076923,80,59,73.75
965,26,20,76.92307692307693,80,60,75.0
966,26,18,69.23076923076923,80,61,76.25
967,26,15,57.692307692307686,80,55,68.75
968,26,17,65.38461538461539,80,55,68.75
969,26,17,65.38461538461539,80,60,75.0
970,26,17,65.38461538461539,80,54,67.5
971,26,17,65.38461538461539,80,57,71.25
972,26,14,53.84615384615385,80,52,65.0
973,26,15,57.692307692307686,80,57,71.25
974,26,17,65.38461538461539,80,63,78.75
975,26,16,61.53846153846154,80,55,68.75
976,26,16,61.53846153846154,80,56,70.0
977,26,17,65.38461538461539,80,58,72.5
978,26,17,65.38461538461539,80,61,76.25
979,26,17,65.38461538461539,80,55,68.75
980,26,16,61.53846153846154,80,55,68.75
981,26,15,57.692307692307686,80,54,67.5
982,26,17,65.38461538461539,80,62,77.5
983,26,19,73.07692307692307,80,57,71.25
984,26,13,50.0,80,51,63.74999999999999
985,26,18,69.23076923076923,80,59,73.75
986,26,17,65.38461538461539,80,57,71.25
987,26,18,69.23076923076923,80,57,71.25
988,26,18,69.23076923076923,80,61,76.25
989,26,17,65.38461538461539,80,56,70.0
990,26,17,65.38461538461539,80,53,66.25
991,26,18,69.23076923076923,80,59,73.75
992,26,19,73.07692307692307,80,61,76.25
993,26,18,69.23076923076923,80,60,75.0
994,26,16,61.53846153846154,80,55,68.75
995,26,17,65.38461538461539,80,58,72.5
996,26,17,65.38461538461539,80,58,72.5
997,26,18,69.23076923076923,80,58,72.5
998,26,16,61.53846153846154,80,52,65.0
999,26,19,73.07692307692307,80,61,76.25
1000,26,18,69.23076923076923,80,59,73.75
1001,26,16,61.53846153846154,80,55,68.75
1002,26,17,65.38461538461539,80,53,66.25
1003,26,18,69.23076923076923,80,58,72.5
1004,26,19,73.07692307692307,80,60,75.0
1005,26,17,65.38461538461539,80,58,72.5
1006,26,17,65.38461538461539,80,59,73.75
1007,26,17,65.38461538461539,80,56,70.0
1008,26,16,61.53846153846154,80,58,72.5
1009,26,15,57.692307692307686,80,54,67.5
1010,26,16,61.53846153846154,80,55,68.75
1011,26,15,57.692307692307686,80,56,70.0
1012,26,16,61.53846153846154,80,56,70.0
1013,26,15,57.692307692307686,80,48,60.0
1014,26,17,65.38461538461539,80,59,73.75
1015,26,17,65.38461538461539,80,58,72.5
1016,26,17,65.38461538461539,80,57,71.25
1017,26,17,65.38461538461539,80,58,72.5
1018,26,17,65.38461538461539,80,60,75.0
1019,26,16,61.53846153846154,80,57,71.25
1020,26,19,73.07692307692307,80,60,75.0
1021,26,16,61.53846153846154,80,54,67.5
1022,26,17,65.38461538461539,80,55,68.75
1023,26,18,69.23076923076923,80,56,70.0
1024,26,15,57.692307692307686,80,54,67.5
1025,26,16,61.53846153846154,80,52,65.0
1026,26,16,61.53846153846154,80,58,72.5
1027,26,19,73.07692307692307,80,59,73.75
1028,26,17,65.38461538461539,80,57,71.25
1029,26,18,69.23076923076923,80,62,77.5
1030,26,18,69.23076923076923,80,56,70.0
1031,26,17,65.38461538461539,80,60,75.0
1032,26,19,73.07692307692307,80,61,76.25
1033,26,19,73.07692307692307,80,61,76.25
1034,26,19,73.07692307692307,80,59,73.75
1035,26,17,65.38461538461539,80,56,70.0
1036,26,16,61.53846153846154,80,52,65.0
1037,26,18,69.23076923076923,80,61,76.25
1038,26,17,65.38461538461539,80,58,72.5
1039,26,16,61.53846153846154,80,52,65.0
1040,26,15,57.692307692307686,80,57,71.25
1041,26,18,69.23076923076923,80,58,72.5
1042,26,16,61.53846153846154,80,60,75.0
1043,26,16,61.53846153846154,80,57,71.25
1044,26,18,69.23076923076923,80,58,72.5
1045,26,18,69.23076923076923,80,55,68.75
1046,26,17,65.38461538461539,80,61,76.25
1047,26,17,65.38461538461539,80,57,71.25
1048,26,18,69.23076923076923,80,58,72.5
1049,26,15,57.692307692307686,80,56,70.0
1050,26,17,65.38461538461539,80,57,71.25
1051,26,17,65.38461538461539,80,55,68.75
1052,26,18,69.23076923076923,80,59,73.75
1053,26,16,61.53846153846154,80,57,71.25
1054,26,17,65.38461538461539,80,57,71.25
1055,26,16,61.53846153846154,80,55,68.75
1056,26,17,65.38461538461539,80,54,67.5
1057,26,17,65.38461538461539,80,58,72.5
1058,26,17,65.38461538461539,80,56,70.0
1059,26,17,65.38461538461539,80,54,67.5
1060,26,18,69.23076923076923,80,61,76.25
1061,26,18,69.23076923076923,80,54,67.5
1062,26,17,65.38461538461539,80,58,72.5
1063,26,17,65.38461538461539,80,58,72.5
1064,26,18,69.23076923076923,80,60,75.0
1065,26,17,65.38461538461539,80,59,73.75
1066,26,15,57.692307692307686,80,54,67.5
1067,26,18,69.23076923076923,80,63,78.75
1068,26,17,65.38461538461539,80,58,72.5
1069,26,19,73.07692307692307,80,59,73.75
1070,26,17,65.38461538461539,80,58,72.5
1071,26,19,73.07692307692307,80,63,78.75
1072,26,15,57.692307692307686,80,58,72.5
1073,26,17,65.38461538461539,80,58,72.5
1074,26,19,73.07692307692307,80,59,73.75
1075,26,16,61.53846153846154,80,57,71.25
1076,26,17,65.38461538461539,80,54,67.5
1077,26,17,65.38461538461539,80,57,71.25
1078,26,16,61.53846153846154,80,58,72.5
1079,26,15,57.692307692307686,80,54,67.5
1080,26,18,69.23076923076923,80,57,71.25
1081,26,16,61.53846153846154,80,54,67.5
1082,26,17,65.38461538461539,80,54,67.5
1083,26,16,61.53846153846154,80,60,75.0
1084,26,19,73.07692307692307,80,54,67.5
1085,26,16,61.53846153846154,80,57,71.25
1086,26,15,57.692307692307686,80,53,66.25
1087,26,17,65.38461538461539,80,58,72.5
1088,26,18,69.23076923076923,80,61,76.25
1089,26,17,65.38461538461539,80,57,71.25
1090,26,18,69.23076923076923,80,59,73.75
1091,26,17,65.38461538461539,80,60,75.0
1092,26,17,65.38461538461539,80,56,70.0
1093,26,16,61.53846153846154,80,59,73.75
1094,26,18,69.23076923076923,80,57,71.25
1095,26,19,73.07692307692307,80,60,75.0
1096,26,17,65.38461538461539,80,59,73.75
1097,26,16,61.53846153846154,80,58,72.5
1098,26,18,69.23076923076923,80,61,76.25
1099,26,14,53.84615384615385,80,52,65.0
1100,26,18,69.23076923076923,80,56,70.0
1101,26,15,57.692307692307686,80,56,70.0
1102,26,15,57.692307692307686,80,53,66.25
1103,26,16,61.53846153846154,80,55,68.75
1104,26,14,53.84615384615385,80,53,66.25
1105,26,16,61.53846153846154,80,54,67.5
1106,26,17,65.38461538461539,80,59,73.75
1107,26,19,73.07692307692307,80,58,72.5
1108,26,18,69.23076923076923,80,55,68.75
1109,26,17,65.38461538461539,80,61,76.25
1110,26,18,69.23076923076923,80,60,75.0
1111,26,18,69.23076923076923,80,60,75.0
1112,26,18,69.23076923076923,80,59,73.75
1113,26,16,61.53846153846154,80,56,70.0
1114,26,17,65.38461538461539,80,60,75.0
1115,26,16,61.53846153846154,80,53,66.25
1116,26,17,65.38461538461539,80,59,73.75
1117,26,18,69.23076923076923,80,58,72.5
1118,26,18,69.23076923076923,80,56,70.0
1119,26,17,65.38461538461539,80,53,66.25
1120,26,19,73.07692307692307,80,59,73.75
1121,26,17,65.38461538461539,80,57,71.25
1122,26,18,69.23076923076923,80,59,73.75
1123,26,18,69.23076923076923,80,58,72.5
1124,26,14,53.84615384615385,80,53,66.25
1125,26,14,53.84615384615385,80,52,65.0
1126,26,16,61.53846153846154,80,56,70.0
1127,26,18,69.23076923076923,80,57,71.25
1128,26,18,69.23076923076923,80,58,72.5
1129,26,16,61.53846153846154,80,57,71.25
1130,26,19,73.07692307692307,80,60,75.0
1131,26,17,65.38461538461539,80,57,71.25
1132,26,15,57.692307692307686,80,51,63.74999999999999
1133,26,18,69.23076923076923,80,56,70.0
1134,26,17,65.38461538461539,80,55,68.75
1135,26,18,69.23076923076923,80,57,71.25
1136,26,18,69.23076923076923,80,61,76.25
1137,26,17,65.38461538461539,80,53,66.25
1138,26,17,65.38461538461539,80,58,72.5
1139,26,16,61.53846153846154,80,59,73.75
1140,26,18,69.23076923076923,80,58,72.5
1141,26,14,53.84615384615385,80,56,70.0
1142,26,16,61.53846153846154,80,52,65.0
1143,26,19,73.07692307692307,80,61,76.25
1144,26,15,57.692307692307686,80,56,70.0
1145,26,16,61.53846153846154,80,57,71.25
1146,26,19,73.07692307692307,80,59,73.75
1147,26,18,69.23076923076923,80,59,73.75
1148,26,17,65.38461538461539,80,52,65.0
1149,26,18,69.23076923076923,80,60,75.0
1150,26,15,57.692307692307686,80,55,68.75
1151,26,16,61.53846153846154,80,58,72.5
1152,26,17,65.38461538461539,80,58,72.5
1153,26,16,61.53846153846154,80,54,67.5
1154,26,16,61.53846153846154,80,54,67.5
1155,26,17,65.38461538461539,80,59,73.75
1156,26,17,65.38461538461539,80,57,71.25
1157,26,17,65.38461538461539,80,58,72.5
1158,26,18,69.23076923076923,80,56,70.0
1159,26,18,69.23076923076923,80,59,73.75
1160,26,18,69.23076923076923,80,56,70.0
1161,26,16,61.53846153846154,80,60,75.0
1162,26,18,69.23076923076923,80,58,72.5
1163,26,17,65.38461538461539,80,57,71.25
1164,26,18,69.23076923076923,80,58,72.5
1165,26,16,61.53846153846154,80,57,71.25
1166,26,16,61.53846153846154,80,57,71.25
1167,26,18,69.23076923076923,80,55,68.75
1168,26,16,61.53846153846154,80,56,70.0
1169,26,17,65.38461538461539,80,55,68.75
1170,26,17,65.38461538461539,80,58,72.5
1171,26,16,61.53846153846154,80,55,68.75
1172,26,18,69.23076923076923,80,54,67.5
1173,26,17,65.38461538461539,80,55,68.75
1174,26,17,65.38461538461539,80,56,70.0
1175,26,18,69.23076923076923,80,58,72.5
1176,26,17,65.38461538461539,80,54,67.5
1177,26,15,57.692307692307686,80,56,70.0
1178,26,18,69.23076923076923,80,58,72.5
1179,26,17,65.38461538461539,80,55,68.75
1180,26,16,61.53846153846154,80,56,70.0
1181,26,16,61.53846153846154,80,57,71.25
1182,26,17,65.38461538461539,80,60,75.0
1183,26,16,61.53846153846154,80,57,71.25
1184,26,18,69.23076923076923,80,56,70.0
1185,26,17,65.38461538461539,80,53,66.25
1186,26,16,61.53846153846154,80,58,72.5
1187,26,14,53.84615384615385,80,54,67.5
1188,26,18,69.23076923076923,80,60,75.0
1189,26,19,73.07692307692307,80,60,75.0
1190,26,16,61.53846153846154,80,59,73.75
1191,26,17,65.38461538461539,80,56,70.0
1192,26,17,65.38461538461539,80,57,71.25
1193,26,16,61.53846153846154,80,55,68.75
1194,26,17,65.38461538461539,80,59,73.75
1195,26,14,53.84615384615385,80,51,63.74999999999999
1196,26,14,53.84615384615385,80,52,65.0
1197,26,15,57.692307692307686,80,53,66.25
1198,26,17,65.38461538461539,80,58,72.5
1199,26,17,65.38461538461539,80,55,68.75
1200,26,18,69.23076923076923,80,59,73.75
1201,26,16,61.53846153846154,80,58,72.5
1202,26,17,65.38461538461539,80,56,70.0
1203,26,18,69.23076923076923,80,59,73.75
1204,26,18,69.23076923076923,80,57,71.25
1205,26,16,61.53846153846154,80,56,70.0
1206,26,16,61.53846153846154,80,57,71.25
1207,26,16,61.53846153846154,80,52,65.0
1208,26,17,65.38461538461539,80,57,71.25
1209,26,17,65.38461538461539,80,58,72.5
1210,26,16,61.53846153846154,80,55,68.75
1211,26,16,61.53846153846154,80,57,71.25
1212,26,17,65.38461538461539,80,54,67.5
1213,26,16,61.53846153846154,80,59,73.75
1214,26,18,69.23076923076923,80,58,72.5
1215,26,19,73.07692307692307,80,56,70.0
1216,26,18,69.23076923076923,80,60,75.0
1217,26,14,53.84615384615385,80,52,65.0
1218,26,17,65.38461538461539,80,59,73.75
1219,26,18,69.23076923076923,80,57,71.25
1220,26,18,69.23076923076923,80,56,70.0
1221,26,15,57.692307692307686,80,56,70.0
1222,26,17,65.38461538461539,80,56,70.0
1223,26,17,65.38461538461539,80,59,73.75
1224,26,18,69.23076923076923,80,61,76.25
1225,26,17,65.38461538461539,80,55,68.75
1226,26,17,65.38461538461539,80,59,73.75
1227,26,17,65.38461538461539,80,54,67.5
1228,26,17,65.38461538461539,80,58,72.5
1229,26,17,65.38461538461539,80,56,70.0
1230,26,19,73.07692307692307,80,60,75.0
1231,26,17,65.38461538461539,80,58,72.5
1232,26,20,76.92307692307693,80,59,73.75
1233,26,15,57.692307692307686,80,55,68.75
1234,26,17,65.38461538461539,80,56,70.0
1235,26,17,65.38461538461539,80,54,67.5
1236,26,17,65.38461538461539,80,59,73.75
1237,26,16,61.53846153846154,80,54,67.5
1238,26,18,69.23076923076923,80,60,75.0
1239,26,17,65.38461538461539,80,57,71.25
1240,26,18,69.23076923076923,80,59,73.75
1241,26,18,69.23076923076923,80,62,77.5
1242,26,14,53.84615384615385,80,53,66.25
1243,26,17,65.38461538461539,80,59,73.75
1244,26,16,61.53846153846154,80,58,72.5
1245,26,17,65.38461538461539,80,57,71.25
1246,26,17,65.38461538461539,80,54,67.5
1247,26,17,65.38461538461539,80,58,72.5
1248,26,18,69.23076923076923,80,60,75.0
1249,26,18,69.23076923076923,80,56,70.0
1250,26,19,73.07692307692307,80,56,70.0
1251,26,17,65.38461538461539,80,57,71.25
