episode,jobs_arrived,jobs_completed,job_completion_ratio,ops_arrived,ops_completed,op_completion_ratio
632,26,16,61.53846153846154,80,58,72.5
633,26,19,73.07692307692307,80,59,73.75
634,26,17,65.38461538461539,80,57,71.25
635,26,18,69.23076923076923,80,62,77.5
636,26,18,69.23076923076923,80,56,70.0
637,26,17,65.38461538461539,80,60,75.0
638,26,19,73.07692307692307,80,61,76.25
639,26,19,73.07692307692307,80,61,76.25
640,26,16,61.53846153846154,80,52,65.0
641,26,15,57.692307692307686,80,57,71.25
642,26,18,69.23076923076923,80,58,72.5
643,26,16,61.53846153846154,80,60,75.0
644,26,16,61.53846153846154,80,57,71.25
645,26,18,69.23076923076923,80,58,72.5
646,26,18,69.23076923076923,80,55,68.75
647,26,17,65.38461538461539,80,61,76.25
648,26,18,69.23076923076923,80,59,73.75
649,26,16,61.53846153846154,80,57,71.25
650,26,17,65.38461538461539,80,57,71.25
651,26,16,61.53846153846154,80,55,68.75
652,26,17,65.38461538461539,80,54,67.5
653,26,17,65.38461538461539,80,58,72.5
654,26,17,65.38461538461539,80,56,70.0
655,26,17,65.38461538461539,80,54,67.5
656,26,17,65.38461538461539,80,59,73.75
657,26,15,57.692307692307686,80,54,67.5
658,26,18,69.23076923076923,80,63,78.75
659,26,17,65.38461538461539,80,58,72.5
660,26,19,73.07692307692307,80,59,73.75
661,26,17,65.38461538461539,80,58,72.5
662,26,19,73.07692307692307,80,63,78.75
663,26,15,57.692307692307686,80,58,72.5
664,26,16,61.53846153846154,80,58,72.5
665,26,15,57.692307692307686,80,54,67.5
666,26,18,69.23076923076923,80,57,71.25
667,26,16,61.53846153846154,80,54,67.5
668,26,17,65.38461538461539,80,54,67.5
669,26,16,61.53846153846154,80,60,75.0
670,26,19,73.07692307692307,80,54,67.5
671,26,16,61.53846153846154,80,57,71.25
672,26,17,65.38461538461539,80,60,75.0
673,26,17,65.38461538461539,80,56,70.0
674,26,16,61.53846153846154,80,59,73.75
675,26,18,69.23076923076923,80,57,71.25
676,26,19,73.07692307692307,80,60,75.0
677,26,17,65.38461538461539,80,59,73.75
678,26,16,61.53846153846154,80,58,72.5
679,26,18,69.23076923076923,80,61,76.25
680,26,14,53.84615384615385,80,53,66.25
681,26,16,61.53846153846154,80,54,67.5
682,26,17,65.38461538461539,80,59,73.75
683,26,19,73.07692307692307,80,58,72.5
684,26,18,69.23076923076923,80,55,68.75
685,26,17,65.38461538461539,80,61,76.25
686,26,18,69.23076923076923,80,60,75.0
687,26,18,69.23076923076923,80,60,75.0
688,26,18,69.23076923076923,80,58,72.5
689,26,18,69.23076923076923,80,56,70.0
690,26,17,65.38461538461539,80,53,66.25
691,26,19,73.07692307692307,80,59,73.75
692,26,17,65.38461538461539,80,57,71.25
693,26,18,69.23076923076923,80,59,73.75
694,26,18,69.23076923076923,80,58,72.5
695,26,14,53.84615384615385,80,53,66.25
696,26,19,73.07692307692307,80,60,75.0
697,26,17,65.38461538461539,80,57,71.25
698,26,15,57.692307692307686,80,51,63.74999999999999
699,26,18,69.23076923076923,80,56,70.0
700,26,17,65.38461538461539,80,55,68.75
701,26,18,69.23076923076923,80,57,71.25
702,26,18,69.23076923076923,80,61,76.25
703,26,17,65.38461538461539,80,53,66.25
704,26,19,73.07692307692307,80,61,76.25
705,26,15,57.692307692307686,80,56,70.0
706,26,16,61.53846153846154,80,57,71.25
707,26,19,73.07692307692307,80,59,73.75
708,26,18,69.23076923076923,80,59,73.75
709,26,17,65.38461538461539,80,52,65.0
710,26,18,69.23076923076923,80,60,75.0
711,26,15,57.692307692307686,80,55,68.75
712,26,17,65.38461538461539,80,57,71.25
713,26,17,65.38461538461539,80,58,72.5
714,26,18,69.23076923076923,80,56,70.0
715,26,18,69.23076923076923,80,59,73.75
716,26,18,69.23076923076923,80,56,70.0
717,26,16,61.53846153846154,80,60,75.0
718,26,18,69.23076923076923,80,58,72.5
719,26,17,65.38461538461539,80,57,71.25
720,26,17,65.38461538461539,80,55,68.75
721,26,17,65.38461538461539,80,58,72.5
722,26,16,61.53846153846154,80,55,68.75
723,26,18,69.23076923076923,80,54,67.5
724,26,17,65.38461538461539,80,55,68.75
725,26,17,65.38461538461539,80,56,70.0
726,26,18,69.23076923076923,80,58,72.5
727,26,17,65.38461538461539,80,54,67.5
728,26,17,65.38461538461539,80,60,75.0
729,26,16,61.53846153846154,80,57,71.25
730,26,18,69.23076923076923,80,56,70.0
731,26,17,65.38461538461539,80,53,66.25
732,26,16,61.53846153846154,80,58,72.5
733,26,14,53.84615384615385,80,54,67.5
734,26,18,69.23076923076923,80,60,75.0
735,26,19,73.07692307692307,80,60,75.0
736,26,14,53.84615384615385,80,51,63.74999999999999
737,26,14,53.84615384615385,80,52,65.0
738,26,15,57.692307692307686,80,53,66.25
739,26,17,65.38461538461539,80,58,72.5
740,26,17,65.38461538461539,80,55,68.75
741,26,18,69.23076923076923,80,59,73.75
742,26,16,61.53846153846154,80,58,72.5
743,26,17,65.38461538461539,80,56,70.0
744,26,17,65.38461538461539,80,57,71.25
745,26,17,65.38461538461539,80,58,72.5
746,26,16,61.53846153846154,80,55,68.75
747,26,16,61.53846153846154,80,57,71.25
748,26,17,65.38461538461539,80,54,67.5
749,26,16,61.53846153846154,80,59,73.75
750,26,18,69.23076923076923,80,58,72.5
751,26,19,73.07692307692307,80,56,70.0
752,26,15,57.692307692307686,80,56,70.0
753,26,17,65.38461538461539,80,56,70.0
754,26,17,65.38461538461539,80,59,73.75
755,26,18,69.23076923076923,80,61,76.25
756,26,17,65.38461538461539,80,55,68.75
757,26,17,65.38461538461539,80,59,73.75
758,26,17,65.38461538461539,80,54,67.5
759,26,17,65.38461538461539,80,58,72.5
760,26,17,65.38461538461539,80,56,70.0
761,26,17,65.38461538461539,80,54,67.5
762,26,17,65.38461538461539,80,59,73.75
763,26,16,61.53846153846154,80,54,67.5
764,26,18,69.23076923076923,80,60,75.0
765,26,17,65.38461538461539,80,57,71.25
766,26,18,69.23076923076923,80,59,73.75
767,26,18,69.23076923076923,80,62,77.5
768,26,17,65.38461538461539,80,58,72.5
769,26,18,69.23076923076923,80,60,75.0
770,26,18,69.23076923076923,80,56,70.0
771,26,19,73.07692307692307,80,56,70.0
772,26,17,65.38461538461539,80,57,71.25
773,26,19,73.07692307692307,80,58,72.5
774,26,17,65.38461538461539,80,54,67.5
775,26,18,69.23076923076923,80,58,72.5
776,26,18,69.23076923076923,80,54,67.5
777,26,18,69.23076923076923,80,59,73.75
778,26,18,69.23076923076923,80,55,68.75
779,26,18,69.23076923076923,80,56,70.0
780,26,17,65.38461538461539,80,55,68.75
781,26,14,53.84615384615385,80,52,65.0
782,26,18,69.23076923076923,80,58,72.5
783,26,17,65.38461538461539,80,56,70.0
784,26,16,61.53846153846154,80,58,72.5
785,26,15,57.692307692307686,80,57,71.25
786,26,18,69.23076923076923,80,57,71.25
787,26,17,65.38461538461539,80,56,70.0
788,26,17,65.38461538461539,80,54,67.5
789,26,16,61.53846153846154,80,58,72.5
790,26,16,61.53846153846154,80,60,75.0
791,26,19,73.07692307692307,80,61,76.25
792,26,15,57.692307692307686,80,60,75.0
793,26,17,65.38461538461539,80,54,67.5
794,26,16,61.53846153846154,80,56,70.0
795,26,18,69.23076923076923,80,57,71.25
796,26,16,61.53846153846154,80,56,70.0
797,26,17,65.38461538461539,80,57,71.25
798,26,17,65.38461538461539,80,60,75.0
799,26,16,61.53846153846154,80,54,67.5
